"Time","lat","long","alt","alt_WGS84","speed","dir","dist","horizontal_acc","vertical_acc","sattelites"
4.549965637E2,5.234847551E1,4.882764233E0,-2.830436528E-1,4.241566347E1,5.412950159E0,4.938541759E1,2.182256928E0,4.870898249E0,4.870898249E0,-1.000000000E0
4.559965492E2,5.234851638E1,4.882830590E0,8.353716908E-1,4.353398302E1,5.567296985E0,4.692537708E1,2.188338892E0,4.833981644E0,4.833981644E0,-1.000000000E0
4.569965360E2,5.234855004E1,4.882901164E0,1.058879887E0,4.375740316E1,5.629769046E0,5.020084217E1,2.194667786E0,4.809670427E0,4.809670427E0,-1.000000000E0
4.579965221E2,5.234858311E1,4.882976998E0,7.900115661E-1,4.348844460E1,5.894482053E0,5.294617225E1,2.201093595E0,4.798084580E0,4.798084580E0,-1.000000000E0
4.589965082E2,5.234861158E1,4.883059327E0,1.109802147E0,4.380814769E1,6.022559715E0,5.640723527E1,2.207062216E0,4.788348034E0,4.788348034E0,-1.000000000E0
4.599964939E2,5.234864563E1,4.883127252E0,2.934987107E-1,4.299175717E1,5.918102042E0,5.354344009E1,2.213086547E0,4.782519638E0,4.782519638E0,-1.000000000E0
4.609964807E2,5.234868144E1,4.883193804E0,6.299489820E-1,4.332811866E1,5.904552505E0,5.105603007E1,2.218739666E0,4.773843041E0,4.773843041E0,-1.000000000E0
4.619964668E2,5.234871807E1,4.883251529E0,4.288518671E-1,4.312693670E1,5.749425249E0,4.764566496E1,2.224592377E0,4.756938855E0,4.756938855E0,-1.000000000E0
4.629964533E2,5.234874777E1,4.883322662E0,8.996246364E-1,4.359762667E1,5.778376326E0,4.939689227E1,2.230454153E0,4.756872834E0,4.756872834E0,-1.000000000E0
4.639964403E2,5.234878496E1,4.883383826E0,1.352365963E0,4.405028037E1,5.717512957E0,4.524677414E1,2.236057782E0,4.757036897E0,4.757036897E0,-1.000000000E0
4.649964265E2,5.234881819E1,4.883445845E0,1.763232297E0,4.446106417E1,5.633214629E0,4.484992159E1,2.243669523E0,4.765958712E0,4.765958712E0,-1.000000000E0
4.659964128E2,5.234887295E1,4.883513105E0,1.973934717E0,4.467165069E1,6.478478683E0,4.008004568E1,2.249786597E0,4.769494557E0,4.769494557E0,-1.000000000E0
4.669963990E2,5.234891449E1,4.883572142E0,2.475827375E0,4.517345081E1,6.344763919E0,4.105012420E1,2.256171470E0,4.763722113E0,4.763722113E0,-1.000000000E0
4.679963862E2,5.234894654E1,4.883650131E0,2.281089493E0,4.497862286E1,6.276986435E0,4.572881570E1,2.263047857E0,4.763840703E0,4.763840703E0,-1.000000000E0
4.689963721E2,5.234898166E1,4.883733463E0,1.683204540E0,4.438064045E1,6.458686804E0,4.856933693E1,2.270233341E0,4.765333142E0,4.765333142E0,-1.000000000E0
4.699963589E2,5.234901777E1,4.883821191E0,1.630195498E0,4.432753002E1,6.684078691E0,5.116214765E1,2.276962440E0,4.769628853E0,4.769628853E0,-1.000000000E0
4.709963454E2,5.234905318E1,4.883901533E0,2.346700029E0,4.504393840E1,6.646035241E0,5.135558360E1,2.283504075E0,4.773466951E0,4.773466951E0,-1.000000000E0
4.719963328E2,5.234908116E1,4.883986253E0,2.511333033E0,4.520848322E1,6.488377710E0,5.441599902E1,2.289362280E0,4.770200148E0,4.770200148E0,-1.000000000E0
4.729963194E2,5.234911602E1,4.884050913E0,3.018068324E0,4.571513214E1,6.010468058E0,5.098485467E1,2.294229182E0,4.768999761E0,4.768999761E0,-1.000000000E0
4.739963051E2,5.234914266E1,4.884107775E0,2.811790792E0,4.550878434E1,5.224819419E0,4.958701197E1,2.302252703E0,4.780569531E0,4.780569531E0,-1.000000000E0
4.749962929E2,5.234918263E1,4.884206114E0,1.691723358E0,4.438860396E1,6.230359342E0,5.275085511E1,2.309512535E0,4.791079035E0,4.791079035E0,-1.000000000E0
4.759962786E2,5.234922957E1,4.884280402E0,2.492566450E0,4.518933811E1,6.228617582E0,5.139815229E1,2.315422712E0,4.770607411E0,4.770607411E0,-1.000000000E0
4.769962651E2,5.234926663E1,4.884342782E0,2.393920364E0,4.509060388E1,5.890016401E0,4.919256622E1,2.321236584E0,4.765221653E0,4.765221653E0,-1.000000000E0
4.779962527E2,5.234929847E1,4.884410675E0,1.427201170E0,4.412380072E1,5.659468390E0,4.869577669E1,2.327199451E0,4.766292815E0,4.766292815E0,-1.000000000E0
4.789962392E2,5.234933236E1,4.884478705E0,1.421302331E0,4.411781494E1,5.643061662E0,4.756682656E1,2.333892428E0,4.764145299E0,4.764145299E0,-1.000000000E0
4.799962252E2,5.234936178E1,4.884564676E0,1.150543377E0,4.384696504E1,5.759825776E0,5.081717915E1,2.340671112E0,4.771786918E0,4.771786918E0,-1.000000000E0
4.809962122E2,5.234939199E1,4.884651358E0,1.710504807E0,4.440683399E1,5.907925254E0,5.488690128E1,2.346617299E0,4.782743160E0,4.782743160E0,-1.000000000E0
4.819961985E2,5.234942578E1,4.884719216E0,2.813535556E-1,4.297759605E1,5.501029134E0,5.284207830E1,2.352856732E0,4.780680108E0,4.780680108E0,-1.000000000E0
4.829961860E2,5.234945535E1,4.884797285E0,-7.752558673E-1,4.192090001E1,5.557151189E0,5.738164892E1,2.358745728E0,4.767686055E0,4.767686055E0,-1.000000000E0
4.839961729E2,5.234949141E1,4.884860782E0,-5.849450063E-1,4.211112347E1,5.515793448E0,5.520205743E1,2.365110629E0,4.765993630E0,4.765993630E0,-1.000000000E0
4.849961592E2,5.234952803E1,4.884932803E0,5.119564198E-1,4.320793181E1,5.686131194E0,5.409250134E1,2.372142254E0,4.770692273E0,4.770692273E0,-1.000000000E0
4.859961457E2,5.234957793E1,4.884996397E0,-6.291076811E-1,4.206676074E1,6.037054635E0,4.664360774E1,2.378086278E0,4.768139239E0,4.768139239E0,-1.000000000E0
4.869961317E2,5.234961576E1,4.885058225E0,-9.194255341E-2,4.260383693E1,5.894176496E0,4.641471979E1,2.384577620E0,4.764015190E0,4.764015190E0,-1.000000000E0
4.879961189E2,5.234964467E1,4.885141254E0,5.513813561E-1,4.324707230E1,5.912709225E0,5.295517529E1,2.389792274E0,4.764923818E0,4.764923818E0,-1.000000000E0
4.889961051E2,5.234967429E1,4.885200780E0,6.346156709E-1,4.333023059E1,5.403888067E0,5.212642724E1,2.395742522E0,4.763635059E0,4.763635059E0,-1.000000000E0
4.899960923E2,5.234970136E1,4.885276344E0,1.121029412E0,4.381656267E1,5.369290318E0,5.709543441E1,2.401576082E0,4.760324302E0,4.760324302E0,-1.000000000E0
4.909960796E2,5.234972763E1,4.885350682E0,1.465119958E0,4.416057338E1,5.331379904E0,6.145677628E1,2.407974908E0,4.755002327E0,4.755002327E0,-1.000000000E0
4.919960663E2,5.234974419E1,4.885440907E0,8.818092132E-1,4.357718737E1,5.626638828E0,6.798811595E1,2.412267303E0,4.769262445E0,4.769262445E0,-1.000000000E0
4.929960531E2,5.234975331E1,4.885502313E0,1.715086333E0,4.441041629E1,4.771879874E0,7.244368594E1,2.418125155E0,4.785141899E0,4.785141899E0,-1.000000000E0
4.939960397E2,5.234977727E1,4.885579120E0,2.555812736E0,4.525106470E1,4.900595497E0,7.045467600E1,2.423487783E0,4.792978362E0,4.792978362E0,-1.000000000E0
4.949960258E2,5.234978758E1,4.885656247E0,2.357477594E0,4.505267064E1,4.768361280E0,7.404749170E1,2.428257960E0,4.801928069E0,4.801928069E0,-1.000000000E0
4.959960128E2,5.234979948E1,4.885723720E0,4.259211918E0,4.695434935E1,4.422835521E0,7.768027910E1,2.431433075E0,4.797982188E0,4.797982188E0,-1.000000000E0
4.969960004E2,5.234979635E1,4.885770183E0,4.117075315E0,4.681219044E1,3.674396719E0,8.669616617E1,2.434649357E0,4.786929376E0,4.786929376E0,-1.000000000E0
4.979959865E2,5.234980328E1,4.885816154E0,3.948388854E0,4.664346775E1,3.272069883E0,8.517796070E1,2.436369233E0,4.764888583E0,4.764888583E0,-1.000000000E0
4.989959739E2,5.234980643E1,4.885840947E0,-3.096172772E-1,4.238544292E1,2.331379617E0,8.796987747E1,2.439511500E0,4.761224003E0,4.761224003E0,-1.000000000E0
4.999959605E2,5.234982647E1,4.885873560E0,4.742907096E0,4.743792025E1,2.044102711E0,6.585122007E1,2.441363092E0,4.766744663E0,4.766744663E0,-1.000000000E0
5.009959466E2,5.234983289E1,4.885898715E0,3.277635755E0,4.597262539E1,1.649655023E0,6.013922571E1,2.443018342E0,4.759560251E0,4.759560251E0,-1.000000000E0
5.019959331E2,5.234984067E1,4.885877945E0,2.384907233E0,4.507989783E1,7.381464344E-1,3.590141166E2,2.444188814E0,4.744522658E0,4.744522658E0,-1.000000000E0
5.029959209E2,5.234983986E1,4.885895126E0,1.724483822E0,4.441946568E1,0.000000000E0,2.905991842E1,2.445081957E0,4.748868542E0,4.748868542E0,-1.000000000E0
5.039959072E2,5.234983430E1,4.885904613E0,1.591935580E0,4.428691983E1,0.000000000E0,2.905992949E1,2.445597415E0,4.737663349E0,4.737663349E0,-1.000000000E0
5.049958943E2,5.234983496E1,4.885912123E0,2.009056951E0,4.470403594E1,0.000000000E0,2.905993712E1,2.445871330E0,4.731252862E0,4.731252862E0,-1.000000000E0
5.059958819E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.445871330E0,4.750965376E0,4.750965376E0,-1.000000000E0
5.069958675E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.445871330E0,4.759741886E0,4.759741886E0,-1.000000000E0
5.079958545E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.445871330E0,4.767297950E0,4.767297950E0,-1.000000000E0
5.089958405E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.445871330E0,4.778781402E0,4.778781402E0,-1.000000000E0
5.099958279E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.445871330E0,4.774184241E0,4.774184241E0,-1.000000000E0
5.109974309E2,5.234983663E1,4.885915099E0,1.789509894E0,4.448448482E1,0.000000000E0,2.905993984E1,2.446191364E0,4.767746662E0,4.767746662E0,-1.000000000E0
5.119974114E2,5.234983903E1,4.885917693E0,9.692109488E-1,4.366418099E1,0.000000000E0,2.905994199E1,2.446864785E0,4.775753238E0,4.775753238E0,-1.000000000E0
5.129974196E2,5.234984393E1,4.885923528E0,6.600020500E-1,4.335496183E1,5.548950481E-1,2.460164494E1,2.448843154E0,4.767534456E0,4.767534456E0,-1.000000000E0
5.139973952E2,5.234985067E1,4.885950478E0,1.145388317E0,4.384032307E1,1.274896866E0,5.251805694E1,2.452301036E0,4.752481229E0,4.752481229E0,-1.000000000E0
5.149973981E2,5.234986195E1,4.885997925E0,1.535562728E0,4.423045428E1,2.260586148E0,6.200027376E1,2.455610030E0,4.742100078E0,4.742100078E0,-1.000000000E0
5.159973713E2,5.234988135E1,4.886034862E0,1.817211698E0,4.451205462E1,2.703785358E0,5.674814885E1,2.459781489E0,4.737036761E0,4.737036761E0,-1.000000000E0
5.169973752E2,5.234990768E1,4.886078618E0,3.808157581E0,4.650293819E1,3.314017947E0,4.978039059E1,2.465201400E0,4.745853882E0,4.745853882E0,-1.000000000E0
5.179973471E2,5.234994378E1,4.886132233E0,3.029806294E0,4.572450513E1,4.303397250E0,4.535913341E1,2.469401824E0,4.740206925E0,4.740206925E0,-1.000000000E0
5.189973491E2,5.234997488E1,4.886167319E0,2.507583638E0,4.520221840E1,4.244746895E0,3.988791673E1,2.473771974E0,4.742380047E0,4.742380047E0,-1.000000000E0
5.199973229E2,5.235001056E1,4.886194298E0,1.492964409E0,4.418753331E1,4.220283443E0,3.043520306E1,2.478863854E0,4.768222703E0,4.768222703E0,-1.000000000E0
5.209970051E2,5.235005625E1,4.886199432E0,5.355657116E-1,4.323006720E1,4.444940551E0,1.536840213E1,2.484739925E0,4.805979317E0,4.805979317E0,-1.000000000E0
5.219969780E2,5.235010874E1,4.886209433E0,2.441407247E-1,4.293856241E1,4.990816081E0,9.689578097E0,2.490511271E0,4.860269997E0,4.860269997E0,-1.000000000E0
5.229972997E2,5.235016063E1,4.886210852E0,-8.744739257E-1,4.181987373E1,5.318736718E0,5.241974142E0,2.496544563E0,4.927169574E0,4.927169574E0,-1.000000000E0
5.239972721E2,5.235021483E1,4.886215218E0,-3.178659315E0,3.951560937E1,5.566973148E0,2.898273778E0,2.504393328E0,4.953093236E0,4.953093236E0,-1.000000000E0
5.249969591E2,5.235028424E1,4.886194211E0,-2.927828683E0,3.976635417E1,6.253122844E0,3.561449235E2,2.511245474E0,4.976560315E0,4.976560315E0,-1.000000000E0
5.259969320E2,5.235034566E1,4.886186069E0,-1.374622559E0,4.131947833E1,6.232113010E0,3.561259634E2,2.518872499E0,4.884566818E0,4.884566818E0,-1.000000000E0
5.269969270E2,5.235041393E1,4.886196913E0,-2.402230790E-1,4.245377525E1,6.446713911E0,2.387871135E0,2.526949298E0,4.868123859E0,4.868123859E0,-1.000000000E0
5.279969020E2,5.235048635E1,4.886187783E0,5.788259115E-2,4.275178401E1,6.930037954E0,3.599586678E2,2.535262580E0,4.852579158E0,4.852579158E0,-1.000000000E0
5.289969082E2,5.235056111E1,4.886186083E0,-2.139483634E-1,4.247984856E1,7.347345329E0,6.886441437E-1,2.543356741E0,4.864731149E0,4.864731149E0,-1.000000000E0
5.299968843E2,5.235063346E1,4.886173058E0,-4.438556116E-1,4.224984673E1,7.487079418E0,3.571188500E2,2.550133411E0,4.866844664E0,4.866844664E0,-1.000000000E0
5.309968609E2,5.235069398E1,4.886184805E0,4.030866325E-1,4.309669684E1,7.051707357E0,6.758725836E-1,2.557681498E0,4.858321824E0,4.858321824E0,-1.000000000E0
5.319968381E2,5.235076184E1,4.886187854E0,4.197692471E-1,4.311328197E1,7.216371685E0,4.454199094E-1,2.564143343E0,4.840748982E0,4.840748982E0,-1.000000000E0
5.329968160E2,5.235081991E1,4.886191684E0,1.061043007E0,4.375447160E1,6.671838027E0,1.189574380E0,2.571472387E0,4.821174635E0,4.821174635E0,-1.000000000E0
5.339967946E2,5.235088576E1,4.886187373E0,5.942491209E-1,4.328758729E1,6.738209676E0,3.594863302E2,2.579771143E0,4.823758062E0,4.823758062E0,-1.000000000E0
5.349967831E2,5.235096038E1,4.886184467E0,1.103608434E0,4.379684301E1,7.198594522E0,3.581235227E2,2.587331646E0,4.819341309E0,4.819341309E0,-1.000000000E0
5.359967519E2,5.235102833E1,4.886188147E0,2.117598220E0,4.481073481E1,7.248265100E0,3.594290147E2,2.595196172E0,4.812566011E0,4.812566011E0,-1.000000000E0
5.369967313E2,5.235109867E1,4.886200307E0,2.824369767E0,4.551740013E1,7.381023284E0,2.680654051E0,2.602121026E0,4.808064666E0,4.808064666E0,-1.000000000E0
5.379967115E2,5.235116080E1,4.886193289E0,1.703627994E0,4.439657474E1,6.856352742E0,1.147648859E-1,2.609646243E0,4.798816181E0,4.798816181E0,-1.000000000E0
5.389966916E2,5.235122846E1,4.886195083E0,1.651779647E0,4.434462990E1,7.179289256E0,3.277497962E-1,2.616552402E0,4.790860379E0,4.790860379E0,-1.000000000E0
5.399966718E2,5.235129041E1,4.886187663E0,1.485430390E0,4.417819752E1,6.898656066E0,3.581650329E2,2.624093888E0,4.778596394E0,4.778596394E0,-1.000000000E0
5.409966531E2,5.235135806E1,4.886195567E0,1.531931242E0,4.422459839E1,7.079606804E0,2.156010784E0,2.631798519E0,4.779081667E0,4.779081667E0,-1.000000000E0
5.419966342E2,5.235142722E1,4.886202364E0,1.837874046E-1,4.287635306E1,7.334435146E0,2.000819310E0,2.638814773E0,4.788942767E0,4.788942767E0,-1.000000000E0
5.429966162E2,5.235149026E1,4.886197805E0,-4.527940666E-1,4.223968528E1,7.104360668E0,3.599313281E2,2.645484174E0,4.784522986E0,4.784522986E0,-1.000000000E0
5.439965980E2,5.235154909E1,4.886178688E0,8.423317065E-1,4.353473906E1,6.727717873E0,3.545233745E2,2.652690608E0,4.801774399E0,4.801774399E0,-1.000000000E0
5.449965800E2,5.235161302E1,4.886196116E0,1.190309878E0,4.388261701E1,6.764134126E0,2.110327457E0,2.659947084E0,4.806694472E0,4.806694472E0,-1.000000000E0
5.459965614E2,5.235167814E1,4.886203017E0,1.311249111E0,4.400346040E1,6.711200930E0,4.498615780E0,2.665622286E0,4.801153330E0,4.801153330E0,-1.000000000E0
5.469965446E2,5.235172918E1,4.886202736E0,5.803240286E-1,4.327246347E1,6.103897305E0,3.065166675E0,2.670863433E0,4.819049620E0,4.819049620E0,-1.000000000E0
5.479965272E2,5.235177631E1,4.886202259E0,1.119986381E0,4.381205960E1,5.516590476E0,1.403969147E0,2.679077103E0,4.834051272E0,4.834051272E0,-1.000000000E0
5.489965103E2,5.235184950E1,4.886218688E0,5.453236657E0,4.814519717E1,6.346550309E0,4.186752494E0,2.684505957E0,4.850579634E0,4.850579634E0,-1.000000000E0
5.499964935E2,5.235189815E1,4.886211967E0,4.752935951E0,4.744483170E1,5.842366401E0,3.599196444E2,2.691433472E0,4.857515999E0,4.857515999E0,-1.000000000E0
5.509964758E2,5.235196044E1,4.886210281E0,2.367057509E0,4.505886635E1,6.346746983E0,3.590405666E2,2.698550719E0,4.846170559E0,4.846170559E0,-1.000000000E0
5.519964602E2,5.235202391E1,4.886223826E0,3.708518260E0,4.640022976E1,6.347915449E0,3.809284151E0,2.705418717E0,4.827763753E0,4.827763753E0,-1.000000000E0
5.529964437E2,5.235208507E1,4.886237898E0,2.823645777E0,4.551526288E1,6.431805840E0,7.481046550E0,2.711539950E0,4.825648338E0,4.825648338E0,-1.000000000E0
5.539964271E2,5.235213995E1,4.886245106E0,1.519686258E0,4.421122180E1,6.145744030E0,7.330682119E0,2.718523287E0,4.815581639E0,4.815581639E0,-1.000000000E0
5.549964110E2,5.235220170E1,4.886263832E0,8.355085002E-1,4.352694614E1,6.404023164E0,7.928910370E0,2.725639038E0,4.819411637E0,4.819411637E0,-1.000000000E0
5.559963949E2,5.235226560E1,4.886269551E0,4.857500046E-1,4.317709420E1,6.393277017E0,5.198236696E0,2.733368058E0,4.811279938E0,4.811279938E0,-1.000000000E0
5.569963793E2,5.235233491E1,4.886278040E0,5.479994593E-1,4.323924098E1,6.746422617E0,5.227784814E0,2.740168793E0,4.800466810E0,4.800466810E0,-1.000000000E0
5.579963628E2,5.235239601E1,4.886282537E0,2.114199834E0,4.480535257E1,6.693882590E0,3.525481571E0,2.747188859E0,4.796198438E0,4.796198438E0,-1.000000000E0
5.589963481E2,5.235245893E1,4.886291103E0,1.416418663E0,4.410747770E1,6.732661753E0,4.630266419E0,2.755346394E0,4.792233006E0,4.792233006E0,-1.000000000E0
5.599963324E2,5.235253204E1,4.886300983E0,2.041000670E0,4.473195087E1,7.120621343E0,5.590465480E0,2.763564360E0,4.784435803E0,4.784435803E0,-1.000000000E0
5.609963163E2,5.235260594E1,4.886299598E0,-1.807481330E-1,4.251009860E1,7.377929350E0,2.472488031E0,2.771149351E0,4.792484776E0,4.792484776E0,-1.000000000E0
5.619963014E2,5.235267415E1,4.886300114E0,2.191090388E0,4.488184059E1,7.319392675E0,1.864796843E0,2.779101373E0,4.787922502E0,4.787922502E0,-1.000000000E0
5.629962854E2,5.235274547E1,4.886308911E0,2.724219019E0,4.541486355E1,7.445927484E0,3.484968186E0,2.788127431E0,4.769693423E0,4.769693423E0,-1.000000000E0
5.639962703E2,5.235282643E1,4.886318491E0,3.662927907E0,4.635345270E1,7.994500284E0,4.423187092E0,2.797040022E0,4.769032532E0,4.769032532E0,-1.000000000E0
5.649962555E2,5.235290654E1,4.886314432E0,2.639553911E0,4.532996801E1,8.241376303E0,1.652244409E0,2.804971576E0,4.755148432E0,4.755148432E0,-1.000000000E0
5.659962399E2,5.235297781E1,4.886319225E0,2.420798087E0,4.511110888E1,7.949512528E0,2.370309135E0,2.813140198E0,4.747382079E0,4.747382079E0,-1.000000000E0
5.669962248E2,5.235304758E1,4.886356872E0,3.312573506E0,4.600276418E1,7.807948638E0,1.062664845E1,2.821124440E0,4.743510373E0,4.743510373E0,-1.000000000E0
5.679962103E2,5.235311749E1,4.886383744E0,2.476716114E0,4.516679269E1,7.676538009E0,1.342763417E1,2.827802521E0,4.739943701E0,4.739943701E0,-1.000000000E0
5.689961952E2,5.235317564E1,4.886408338E0,2.339362446E0,4.502934282E1,7.103866724E0,1.550819205E1,2.834939260E0,4.729152737E0,4.729152737E0,-1.000000000E0
5.699961805E2,5.235323805E1,4.886432800E0,2.166954185E0,4.485683240E1,6.929397101E0,1.586689342E1,2.841713351E0,4.727477045E0,4.727477045E0,-1.000000000E0
5.709961654E2,5.235329643E1,4.886461314E0,2.154081052E0,4.484386048E1,6.670331772E0,1.604215570E1,2.846893428E0,4.731264496E0,4.731264496E0,-1.000000000E0
5.719961509E2,5.235333974E1,4.886489422E0,1.551477360E-1,4.284484987E1,5.828378703E0,1.763156949E1,2.853603246E0,4.741848773E0,4.741848773E0,-1.000000000E0
5.729961363E2,5.235339556E1,4.886526931E0,-1.359089362E-1,4.255369283E1,6.039626267E0,1.953585422E1,2.860868239E0,4.749452299E0,4.749452299E0,-1.000000000E0
5.739961208E2,5.235345959E1,4.886548212E0,3.983198190E-1,4.308781899E1,6.518772703E0,1.450096264E1,2.866718170E0,4.746201171E0,4.746201171E0,-1.000000000E0
5.749961070E2,5.235351202E1,4.886555323E0,-7.916621864E-3,4.268150448E1,6.170311156E0,8.806272609E0,2.873639137E0,4.761273428E0,4.761273428E0,-1.000000000E0
5.759960922E2,5.235357351E1,4.886539469E0,2.738533253E-1,4.296319682E1,6.289758805E0,3.599243328E2,2.880875402E0,4.764190536E0,4.764190536E0,-1.000000000E0
5.769960771E2,5.235363855E1,4.886535784E0,7.387554534E-1,4.342800931E1,6.598001997E0,3.591307918E2,2.887895122E0,4.768325192E0,4.768325192E0,-1.000000000E0
5.779960622E2,5.235370149E1,4.886543628E0,5.030396190E-1,4.319220014E1,6.679282555E0,1.867077618E0,2.894869079E0,4.767641855E0,4.767641855E0,-1.000000000E0
5.789960486E2,5.235376420E1,4.886545292E0,1.541195531E0,4.423026662E1,6.705358776E0,6.841847421E-2,2.901481796E0,4.766725296E0,4.766725296E0,-1.000000000E0
5.799960339E2,5.235382244E1,4.886565056E0,2.380695326E0,4.506967287E1,6.615813661E0,3.941897859E0,2.908010704E0,4.767487159E0,4.767487159E0,-1.000000000E0
5.809960197E2,5.235388114E1,4.886567086E0,2.936090510E0,4.562498407E1,6.412321699E0,4.674561935E0,2.916057101E0,4.767459923E0,4.767459923E0,-1.000000000E0
5.819960047E2,5.235395322E1,4.886556613E0,2.875640139E0,4.556443804E1,6.889534159E0,9.899602328E-1,2.923987290E0,4.771582463E0,4.771582463E0,-1.000000000E0
5.829959903E2,5.235402453E1,4.886557850E0,1.851177144E0,4.453987372E1,7.160493958E0,2.187495370E0,2.930763462E0,4.771330458E0,4.771330458E0,-1.000000000E0
5.839959751E2,5.235408539E1,4.886552660E0,2.053050648E0,4.474166435E1,6.814763923E0,4.984208792E-1,2.937345905E0,4.771977375E0,4.771977375E0,-1.000000000E0
5.849959607E2,5.235414450E1,4.886557744E0,1.950702800E0,4.463923017E1,6.592098490E0,1.630181089E0,2.944372746E0,4.768714962E0,4.768714962E0,-1.000000000E0
5.859959466E2,5.235420752E1,4.886549960E0,1.627135034E0,4.431557798E1,6.648448731E0,3.589628324E2,2.952068460E0,4.755680383E0,4.755680383E0,-1.000000000E0
5.869959317E2,5.235427606E1,4.886534258E0,1.647351042E0,4.433570634E1,6.832843374E0,3.556300172E2,2.960282035E0,4.755423051E0,4.755423051E0,-1.000000000E0
5.879959180E2,5.235434978E1,4.886526580E0,1.616965377E0,4.430522109E1,7.228870466E0,3.554175174E2,2.967820650E0,4.758367392E0,4.758367392E0,-1.000000000E0
5.889959038E2,5.235441754E1,4.886529973E0,1.969470295E0,4.465762845E1,7.199594863E0,3.565612798E2,2.973317581E0,4.762248164E0,4.762248164E0,-1.000000000E0
