Time,x,y,z,abs
2.125822433E1,2.598824501E-1,7.333967090E-1,4.107365757E-2,7.791640815E-1
2.126819933E1,2.709827721E-1,6.963787675E-1,5.131564289E-2,7.490049037E-1
2.127817433E1,2.829059660E-1,6.443454027E-1,9.349786490E-2,7.099004398E-1
2.128814833E1,3.767443001E-1,5.990005136E-1,1.745098978E-1,7.288289150E-1
2.129812333E1,5.558106899E-1,6.116046309E-1,2.641967833E-1,8.676322308E-1
2.130809833E1,8.012569547E-1,5.911965966E-1,3.120463490E-1,1.043503257E0
2.131807333E1,1.018023133E0,5.017390847E-1,2.945146263E-1,1.172540862E0
2.132804833E1,1.108638048E0,3.377578557E-1,2.575294673E-1,1.187215278E0
2.133802233E1,1.091426373E0,2.637664676E-1,2.397490144E-1,1.148156725E0
2.134799733E1,1.032382846E0,3.319300711E-1,1.904336512E-1,1.101025380E0
2.135797233E1,9.154003263E-1,4.382544160E-1,1.336672306E-1,1.023665775E0
2.136794733E1,7.472496629E-1,5.303776860E-1,1.082225889E-1,9.227105057E-1
2.137792133E1,5.674244761E-1,5.770198107E-1,1.198713779E-1,8.181024051E-1
2.138789633E1,3.330559134E-1,6.487659216E-1,1.054008231E-1,7.368397356E-1
2.139787133E1,5.882489309E-2,7.560604215E-1,7.526156306E-2,7.620708837E-1
2.140784633E1,-1.653919667E-1,8.595982194E-1,4.954475164E-2,8.767658090E-1
2.141782133E1,-3.130728900E-1,8.818961382E-1,1.458432432E-2,9.359316938E-1
2.142779533E1,-4.043327570E-1,7.975205183E-1,-3.756915778E-2,8.949499411E-1
2.143777033E1,-4.533143342E-1,6.695567966E-1,-1.036664099E-1,8.151974693E-1
2.144774533E1,-5.051170588E-1,5.346352458E-1,-1.606109142E-1,7.528439114E-1
2.145772033E1,-5.782821178E-1,4.563222528E-1,-2.022502720E-1,7.639014195E-1
2.146769433E1,-6.345863938E-1,4.259856343E-1,-1.916034818E-1,7.879565636E-1
2.147766933E1,-6.574120522E-1,4.044232070E-1,-1.548970491E-1,7.872368338E-1
2.148764433E1,-6.559289694E-1,3.864130378E-1,-8.311393857E-2,7.658105349E-1
2.149761933E1,-6.163160801E-1,3.406380117E-1,1.112059690E-4,7.041873174E-1
2.150759433E1,-5.359836817E-1,2.721675932E-1,5.682561919E-2,6.038069698E-1
2.151756708E1,-4.434373081E-1,2.229863107E-1,6.586798280E-2,5.006976454E-1
2.152754208E1,-3.577197492E-1,3.198153973E-1,2.645692788E-2,4.805676605E-1
2.153751708E1,-3.116659224E-1,5.473788381E-1,-3.695017844E-2,6.309711208E-1
2.154749208E1,-3.036721945E-1,7.059541345E-1,-8.339224756E-2,7.730086084E-1
2.155746708E1,-2.723821998E-1,7.443839908E-1,-7.083875686E-2,7.958126148E-1
2.156744108E1,-1.897935867E-1,7.662727833E-1,-2.207068354E-2,7.897358413E-1
2.157741608E1,-8.231700957E-2,8.028282523E-1,2.028398216E-3,8.070399043E-1
2.158739108E1,-3.693594411E-2,8.603362441E-1,-1.247784030E-2,8.612191436E-1
2.159736608E1,-4.822845757E-2,9.291826487E-1,-4.391712695E-2,9.314693193E-1
2.160734008E1,-1.142817736E-1,9.370642304E-1,-6.752844900E-2,9.464194562E-1
2.161731508E1,-1.973713785E-1,9.353355169E-1,-8.073888719E-2,9.593366240E-1
2.162729008E1,-2.287572622E-1,8.963838816E-1,-7.271052152E-2,9.279659305E-1
2.163726508E1,-1.474667788E-1,8.427014947E-1,-3.537431732E-2,8.562380524E-1
2.164724008E1,-4.734929185E-3,8.347407579E-1,-2.103399299E-2,8.350191503E-1
2.165721408E1,8.450901508E-2,8.500186801E-1,2.217272669E-2,8.544970216E-1
2.166718908E1,1.248029098E-1,8.335715532E-1,-4.263822362E-2,8.439403526E-1
2.167716408E1,8.785136044E-2,8.083364367E-1,-7.803056389E-2,8.168319444E-1
2.168713908E1,-2.755231690E-3,8.247372508E-1,-4.730301350E-2,8.260972698E-1
2.169711308E1,-1.113706529E-1,8.561939597E-1,-6.183502078E-2,8.656183274E-1
2.170708808E1,-2.208638638E-1,9.057844281E-1,-6.937123835E-2,9.349003398E-1
2.171706308E1,-3.218362629E-1,9.444436431E-1,-1.000430733E-1,1.002776641E0
2.172703808E1,-4.308508933E-1,9.525460601E-1,-1.174588129E-1,1.052032823E0
2.173701308E1,-5.320495367E-1,9.474573731E-1,-1.108327284E-1,1.092261909E0
2.174698708E1,-6.270519495E-1,9.669296145E-1,-1.150780693E-1,1.158183918E0
2.175696208E1,-7.428463697E-1,9.969617128E-1,-1.218069568E-1,1.249235895E0
2.176693708E1,-8.627727628E-1,1.017342687E0,-1.318404078E-1,1.340427124E0
2.177691208E1,-9.621062279E-1,1.056828976E0,-1.260528862E-1,1.434721300E0
2.178688708E1,-1.004544377E0,1.040266991E0,-1.045116410E-1,1.449892238E0
2.179686108E1,-9.761807919E-1,9.983823895E-1,-8.761512488E-2,1.399061380E0
2.180683608E1,-8.874897957E-1,1.012055874E0,-6.715698540E-2,1.347740810E0
2.181681108E1,-7.996248007E-1,9.339447021E-1,-4.159897566E-2,1.230196327E0
2.182678608E1,-7.496990561E-1,8.305826187E-1,-2.158585191E-2,1.119098794E0
2.183676008E1,-7.335851192E-1,7.422822118E-1,2.087388886E-3,1.043616005E0
2.184673508E1,-7.534357905E-1,6.761119366E-1,7.665646262E-3,1.012349546E0
2.185671008E1,-7.959507704E-1,6.347408891E-1,1.684858836E-2,1.018193253E0
2.186668508E1,-8.592186570E-1,6.219209433E-1,3.785320744E-2,1.061355372E0
2.187666008E1,-9.963972569E-1,5.932850838E-1,2.816314995E-2,1.159994762E0
2.188663408E1,-1.094815135E0,5.334899426E-1,6.700029224E-2,1.219721582E0
2.189660908E1,-1.082346797E0,4.693521261E-1,8.960318565E-2,1.183129214E0
2.190658408E1,-9.765990973E-1,5.075415373E-1,1.141607240E-1,1.106515648E0
2.191655908E1,-8.460258842E-1,5.877640247E-1,1.338954568E-1,1.038823536E0
2.192653308E1,-7.499558330E-1,6.147154570E-1,1.447443813E-1,9.804385653E-1
2.193650808E1,-7.559956908E-1,6.085394621E-1,1.396923661E-1,9.804915699E-1
2.194648308E1,-8.003594279E-1,5.945682526E-1,1.266428679E-1,1.005049768E0
2.195645808E1,-8.143150806E-1,5.971665978E-1,1.260734946E-1,1.017650000E0
2.196643308E1,-7.593394518E-1,5.954837203E-1,1.082622707E-1,9.710396405E-1
2.197640708E1,-6.465694904E-1,5.729145408E-1,9.930638969E-2,8.695659469E-1
2.198638208E1,-4.751101434E-1,5.503639579E-1,1.127958298E-1,7.357669697E-1
2.199635708E1,-3.050960898E-1,5.629278421E-1,1.260711253E-1,6.525835641E-1
2.200633208E1,-1.585058719E-1,5.567898154E-1,1.385898441E-1,5.952698169E-1
2.201630608E1,-6.927956641E-2,5.076600909E-1,1.483350545E-1,5.334057692E-1
2.202628108E1,3.129732609E-1,-8.426392078E-2,1.153851002E-1,3.440441712E-1
2.203625608E1,1.127681732E0,-9.554644227E-1,-5.628799275E-2,1.479103340E0
2.204623108E1,1.009541512E0,-2.117204815E-1,1.844483614E-2,1.031668473E0
2.205620608E1,6.862869859E-1,3.197261393E-1,1.689274609E-1,7.757261876E-1
2.206618008E1,2.611711621E-1,3.660078943E-1,2.735926509E-1,5.263317331E-1
2.207615508E1,-3.146062046E-2,3.704600632E-1,2.822676897E-1,4.668034680E-1
2.208613008E1,-9.223634750E-2,3.137581646E-1,2.508165240E-1,4.121415514E-1
2.209610508E1,-4.125681892E-2,1.821697205E-1,2.120651752E-1,2.825943572E-1
2.210608008E1,3.581559658E-2,-4.650313780E-2,1.705150753E-1,1.803349375E-1
2.211605408E1,7.256602496E-2,-3.362433314E-1,1.269481033E-1,3.666622790E-1
2.212602908E1,8.379364759E-2,-6.408583522E-1,7.926473767E-2,6.511556662E-1
2.213600408E1,8.146475255E-2,-9.337394238E-1,1.470948569E-2,9.374018276E-1
2.214597908E1,9.503409266E-2,-1.174499512E0,-4.052500799E-2,1.179034715E0
2.215595308E1,1.052172333E-1,-1.346412659E0,-7.669733465E-2,1.352693681E0
2.216592808E1,1.219610572E-1,-1.429615736E0,-9.484650940E-2,1.437940024E0
2.217590308E1,1.687568426E-1,-1.436410666E0,-1.094652414E-1,1.450426527E0
2.218587808E1,2.413101494E-1,-1.406272173E0,-1.203882024E-1,1.431895713E0
2.219585308E1,3.432659209E-1,-1.388157964E0,-1.241906807E-1,1.435352692E0
2.220582708E1,4.616032243E-1,-1.384143472E0,-1.175349057E-1,1.463811853E0
2.221580208E1,5.656756759E-1,-1.364518404E0,-1.226759776E-1,1.482210795E0
2.222577708E1,6.618053913E-1,-1.363340497E0,-1.230538711E-1,1.520468988E0
2.223575208E1,7.520636916E-1,-1.387140632E0,-1.268247664E-1,1.582985613E0
2.224572608E1,8.492972851E-1,-1.400018811E0,-1.235767752E-1,1.642141824E0
2.225570108E1,9.545264244E-1,-1.399129033E0,-1.208676100E-1,1.698025832E0
2.226567608E1,1.059700847E0,-1.395390153E0,-1.176755428E-1,1.756111357E0
2.227565108E1,1.143098235E0,-1.423100471E0,-1.109724492E-1,1.828716329E0
2.228562608E1,1.144491076E0,-1.545981169E0,-1.024961397E-1,1.926245845E0
2.229560008E1,1.114733458E0,-1.512211800E0,-1.040270776E-1,1.881551711E0
2.230557508E1,1.033253789E0,-1.451533556E0,-8.224454522E-2,1.783627546E0
2.231555008E1,9.138751626E-1,-1.447702646E0,-3.724410757E-2,1.712424564E0
2.232552508E1,7.760986686E-1,-1.408738017E0,1.230373792E-2,1.608422620E0
2.233549908E1,6.132621765E-1,-1.335607052E0,4.750199988E-2,1.470439776E0
2.234547408E1,4.153463840E-1,-1.229910254E0,5.365709960E-2,1.299257841E0
2.235544908E1,1.823946089E-1,-1.108399749E0,5.088403448E-2,1.124458528E0
2.236542408E1,-5.210470781E-2,-1.081664562E0,5.474269018E-2,1.084301567E0
2.237539908E1,-2.165237516E-1,-1.139296532E0,4.451025650E-2,1.160543099E0
2.238537308E1,-2.735164762E-1,-1.196718216E0,1.275445707E-2,1.227643445E0
2.239534808E1,-2.603400648E-1,-1.253611803E0,-2.506711148E-2,1.280604491E0
2.240532308E1,-2.114244252E-1,-1.274099231E0,-4.606826603E-2,1.292343384E0
2.241529808E1,-1.988892406E-1,-1.324869037E0,-4.061041772E-2,1.340329848E0
2.242527308E1,-2.731562853E-1,-1.386533260E0,-2.105882205E-2,1.413340834E0
2.243524708E1,-4.134057164E-1,-1.397101521E0,-2.701210603E-2,1.457232515E0
2.244522208E1,-5.921150446E-1,-1.321630239E0,-5.833886564E-2,1.449382675E0
2.245519708E1,-7.695228457E-1,-1.215748668E0,-7.188761234E-2,1.440617250E0
2.246517208E1,-9.099441767E-1,-1.070022821E0,-4.628451541E-2,1.405378774E0
2.247514608E1,-9.922352433E-1,-9.209169149E-1,-3.368837759E-2,1.354161604E0
2.248512108E1,-1.043696046E0,-7.570629716E-1,-4.891526699E-2,1.290286202E0
2.249509608E1,-1.024392247E0,-6.322859526E-1,-9.625755996E-2,1.207654967E0
2.250507108E1,-9.533649683E-1,-6.487571001E-1,-1.812491566E-1,1.167322489E0
2.251504508E1,-8.007680178E-1,-8.182875514E-1,-2.653392255E-1,1.175256925E0
2.252502008E1,-5.411524177E-1,-1.035315990E0,-3.315318227E-1,1.214346939E0
2.253499508E1,-2.027184963E-1,-1.232358575E0,-3.722693324E-1,1.303221739E0
2.254497008E1,1.709874570E-1,-1.390448332E0,-4.271600246E-1,1.464598566E0
2.255494508E1,5.453591943E-1,-1.473529100E0,-5.072653890E-1,1.651067181E0
2.256491908E1,9.094306231E-1,-1.513512731E0,-5.708246231E-1,1.855700836E0
2.257489408E1,1.205513716E0,-1.543592334E0,-6.122852564E-1,2.052031639E0
2.258486908E1,1.400101304E0,-1.474120855E0,-6.152176857E-1,2.124101871E0
2.259484408E1,1.500595093E0,-1.286452293E0,-6.047583818E-1,2.066997299E0
2.260481808E1,1.493434906E0,-9.560937881E-1,-6.014768481E-1,1.872495006E0
2.261479308E1,1.344368458E0,-6.509892344E-1,-5.655746460E-1,1.597181334E0
2.262476808E1,1.210399508E0,-3.851783276E-1,-5.094347000E-1,1.368558741E0
2.263474308E1,1.192005157E0,-2.281773239E-1,-4.469808340E-1,1.293341816E0
2.264471808E1,1.293272138E0,-2.244267911E-1,-3.479514718E-1,1.357936093E0
2.265469208E1,1.477284312E0,-2.704942822E-1,-2.526833117E-1,1.522952708E0
2.266466708E1,1.702325702E0,-2.660382688E-1,-2.010542154E-1,1.734679207E0
2.267464208E1,1.921307564E0,-1.916285753E-1,-1.620032489E-1,1.937624659E0
2.268461708E1,2.078522444E0,-2.217003703E-2,-1.010232493E-1,2.081094125E0
2.269459208E1,2.150972128E0,1.213527992E-1,-4.804813117E-2,2.154928356E0
2.270456608E1,2.137837410E0,2.521558106E-1,-3.077753074E-2,2.152876820E0
2.271454108E1,2.044362545E0,4.337162673E-1,-2.411260083E-2,2.090002257E0
2.272451608E1,1.938708544E0,6.768713593E-1,-2.230777591E-2,2.053592776E0
2.273449108E1,1.860556364E0,9.882640243E-1,-3.616255522E-2,2.107046154E0
2.274446508E1,1.787086129E0,1.279870033E0,-2.615093254E-2,2.198278419E0
2.275444008E1,1.689056158E0,1.423454881E0,-2.269338444E-2,2.208992868E0
2.276441508E1,1.567812920E0,1.438300610E0,-4.759526998E-2,2.128147388E0
2.277439008E1,1.403311133E0,1.373462558E0,-8.363858610E-2,1.965369418E0
2.278436508E1,1.211772799E0,1.272143841E0,-1.205955371E-1,1.761047005E0
2.279433908E1,9.826486707E-1,1.061364532E0,-1.277042925E-1,1.452033562E0
2.280431408E1,7.287125587E-1,7.980341911E-1,-1.004135460E-1,1.085340243E0
2.281428908E1,4.749446213E-1,5.436349511E-1,-7.084297389E-2,7.253482476E-1
2.282426408E1,2.348824888E-1,3.047517538E-1,-6.607884169E-2,3.903970137E-1
2.283423908E1,-4.892407451E-3,1.454783231E-1,-8.898056298E-2,1.706031029E-1
2.284421308E1,-1.903983504E-1,2.037972808E-1,-1.054543480E-1,2.981702249E-1
2.285418808E1,-3.547911048E-1,2.943783700E-1,-1.398679018E-1,4.817659004E-1
2.286416308E1,-4.603122175E-1,3.593006432E-1,-1.866063774E-1,6.130303662E-1
2.287413808E1,-5.235540867E-1,3.745249808E-1,-1.913313717E-1,6.715545672E-1
2.288411208E1,-5.456128120E-1,2.850254476E-1,-1.553733647E-1,6.348808777E-1
2.289408708E1,-5.627966523E-1,1.554111093E-1,-1.535275280E-1,6.037080309E-1
2.290406208E1,-5.867893100E-1,-9.657558799E-2,-1.974097639E-1,6.265932919E-1
2.291403708E1,-6.437489390E-1,-4.089139998E-1,-2.280526757E-1,7.960096599E-1
2.292401208E1,-7.210546136E-1,-7.182862759E-1,-2.078656554E-1,1.038779602E0
2.293398608E1,-8.372554779E-1,-1.049397826E0,-1.249758005E-1,1.348277228E0
2.294396108E1,-9.302434921E-1,-1.422070622E0,-3.313109279E-2,1.699628041E0
2.295393608E1,-1.003602266E0,-1.643164754E0,1.121945493E-2,1.925443791E0
2.296391108E1,-1.002279401E0,-1.694216728E0,-2.378140576E-2,1.968628933E0
2.297388508E1,-9.843943715E-1,-1.717869759E0,-9.285568446E-2,1.982102662E0
2.298386008E1,-1.008148909E0,-1.817729712E0,-1.480068117E-1,2.083845374E0
2.299383508E1,-1.083642840E0,-1.942460299E0,-9.989635646E-2,2.226524893E0
2.300381008E1,-1.148631692E0,-1.827666044E0,-4.152439907E-2,2.159037334E0
2.301378508E1,-1.305909395E0,-1.779877305E0,-4.443037137E-2,2.208016446E0
2.302375908E1,-1.502314091E0,-1.929505467E0,1.491577737E-2,2.445436864E0
2.303373408E1,-1.732192636E0,-2.159883976E0,1.418164372E-1,2.772309871E0
2.304370908E1,-1.932317734E0,-2.182943344E0,3.211379945E-1,2.932954667E0
2.305368408E1,-2.056581974E0,-1.852125406E0,5.161418319E-1,2.815368595E0
2.306365808E1,-2.152913332E0,-1.433727384E0,5.160677433E-1,2.637600413E0
2.307363308E1,-2.211582899E0,-1.116475105E0,4.600763023E-1,2.519778916E0
2.308360808E1,-2.372056007E0,-1.289660454E0,5.105991364E-1,2.747832831E0
2.309358308E1,-2.552199364E0,-1.889935374E0,6.456691623E-1,3.240750836E0
2.310355808E1,-2.644449949E0,-2.385722637E0,7.487944365E-1,3.639434179E0
2.311353208E1,-2.613925457E0,-2.563740969E0,6.505011320E-1,3.718672582E0
2.312350708E1,-2.522524357E0,-2.479707241E0,6.852084994E-1,3.602997061E0
2.313348208E1,-2.496619701E0,-2.332412958E0,8.788047433E-1,3.527826231E0
2.314345708E1,-2.496958733E0,-1.965844631E0,1.057184577E0,3.349177101E0
2.315343108E1,-2.521706343E0,-1.392887592E0,1.285744548E0,3.154723089E0
2.316340608E1,-2.518115759E0,-9.609956145E-1,1.555950165E0,3.112137603E0
2.317338108E1,-2.479586363E0,-8.494973183E-1,1.779557943E0,3.168094174E0
2.318335608E1,-2.525197268E0,-5.605251193E-1,2.014603138E0,3.278633168E0
2.319333108E1,-2.676638365E0,-2.208003849E-1,2.201548100E0,3.472745280E0
2.320330508E1,-2.769417286E0,-1.694739796E-2,2.387612343E0,3.656590217E0
2.321328008E1,-2.782707453E0,2.602892816E-1,2.608726025E0,3.823174434E0
2.322325508E1,-2.728266716E0,6.072296500E-1,2.850641251E0,3.992282888E0
2.323323008E1,-2.627594709E0,9.392297864E-1,3.151899338E0,4.209617083E0
2.324320508E1,-2.540205002E0,1.276946068E0,3.520028114E0,4.524801724E0
2.325317908E1,-2.434599161E0,1.636526942E0,3.815436363E0,4.812800448E0
2.326315408E1,-2.310044289E0,2.001461029E0,3.980881453E0,5.018921000E0
2.327312908E1,-2.191087961E0,2.401136875E0,4.078155518E0,5.215139228E0
2.328310408E1,-2.099543571E0,2.730386019E0,4.090526104E0,5.347475556E0
2.329307808E1,-1.972003222E0,3.032114744E0,4.019604683E0,5.407378139E0
2.330305308E1,-1.761865735E0,3.293387651E0,3.916075468E0,5.411674432E0
2.331302808E1,-1.463960171E0,3.678976774E0,3.891689777E0,5.551873450E0
2.332300308E1,-1.148987889E0,4.055594921E0,3.975952625E0,5.794499341E0
2.333297808E1,-7.782461643E-1,4.268652439E0,3.981213570E0,5.888728405E0
2.334295208E1,-3.360083103E-1,4.182481766E0,3.804685831E0,5.664070054E0
2.335292708E1,2.173807770E-1,3.899028301E0,3.543551683E0,5.273180694E0
2.336290208E1,9.295430779E-1,3.608410597E0,3.257332087E0,4.949231222E0
2.337287708E1,1.650132775E0,3.498442173E0,3.058017969E0,4.930873119E0
2.338285108E1,2.135578156E0,3.565815449E0,2.945469856E0,5.094264083E0
2.339282608E1,2.389510393E0,3.594827652E0,2.781003475E0,5.134834573E0
2.340280108E1,2.493396282E0,3.387625456E0,2.547995090E0,4.917856264E0
2.341277608E1,2.527025938E0,3.022448063E0,2.328618526E0,4.576408704E0
2.342275008E1,2.652983427E0,2.763280869E0,2.101631880E0,4.369313308E0
2.343272508E1,2.967287540E0,2.640111446E0,1.827207685E0,4.371918540E0
2.344270008E1,3.400856495E0,2.614824772E0,1.570510626E0,4.568329795E0
2.345267508E1,3.973898411E0,2.724362612E0,1.421579242E0,5.023435852E0
2.346265008E1,4.638561726E0,2.879522324E0,1.418750167E0,5.640988897E0
2.347262408E1,5.330583572E0,3.006553650E0,1.506311297E0,6.302654980E0
2.348259908E1,5.888205528E0,3.024697781E0,1.483874083E0,6.783925361E0
2.349257408E1,6.159040928E0,2.639127254E0,1.209740639E0,6.808983054E0
2.350254908E1,6.167644024E0,1.836760998E0,8.282225728E-1,6.488410930E0
2.351252308E1,5.970447540E0,7.092728019E-1,4.251055717E-1,6.027439463E0
2.352249833E1,5.641317844E0,-4.180001318E-1,8.699172735E-2,5.657451608E0
2.353247333E1,5.193210125E0,-1.271417022E0,-6.234100834E-2,5.346944833E0
2.354244833E1,4.927341938E0,-1.682539344E0,-1.259631366E-1,5.208215043E0
2.355242333E1,4.821754932E0,-1.968531132E0,-1.805921942E-1,5.211242557E0
2.356239733E1,4.803621769E0,-2.652318954E0,-4.294959903E-1,5.504002611E0
2.357237233E1,4.800431252E0,-3.375031948E0,-8.749272823E-1,5.932999124E0
2.358234733E1,4.735829353E0,-4.145909309E0,-1.335415483E0,6.434281481E0
2.359232233E1,4.697889805E0,-4.414971828E0,-1.631189704E0,6.650031933E0
2.360229733E1,4.724821091E0,-3.962220669E0,-1.779556274E0,6.417939506E0
2.361227133E1,4.693158150E0,-3.407155991E0,-1.900365114E0,6.102936419E0
2.362224633E1,4.458039761E0,-3.427675486E0,-2.200299740E0,6.038575717E0
2.363222133E1,4.139606476E0,-3.635028362E0,-2.618723154E0,6.099793761E0
2.364219633E1,3.750916958E0,-3.920217514E0,-3.084941149E0,6.241341624E0
2.365217033E1,3.308110476E0,-4.062856197E0,-3.556537628E0,6.332405175E0
2.366214533E1,3.405028105E0,-4.657897949E0,-3.741616488E0,6.876766947E0
2.367212033E1,3.290816307E0,-4.692125797E0,-4.011662960E0,6.995638368E0
2.368209533E1,3.035370111E0,-4.938550472E0,-4.303952694E0,7.219886514E0
2.369207033E1,2.679698467E0,-5.379580975E0,-4.280674458E0,7.378675298E0
2.370204433E1,1.965147376E0,-5.703788757E0,-4.014691353E0,7.246568640E0
2.371201933E1,1.021596551E0,-5.813813210E0,-3.667890310E0,6.949640485E0
2.372199433E1,4.023694620E-2,-5.635035515E0,-3.529228926E0,6.649112804E0
2.373196933E1,-7.627497315E-1,-5.363219738E0,-3.786168575E0,6.609159220E0
2.374194333E1,-1.152177095E0,-4.468317032E0,-3.208846331E0,5.620503886E0
2.375191833E1,-1.615499973E0,-3.450543880E0,-1.495726347E0,4.093078370E0
2.376189333E1,-2.238566637E0,-4.046198845E0,-3.229956329E-1,4.635432219E0
2.377186833E1,-2.635195255E0,-4.573666096E0,3.304014802E-1,5.288841152E0
2.378184333E1,-3.131016254E0,-5.097301483E0,9.923626781E-1,6.063870784E0
2.379181733E1,-3.712569952E0,-5.688376427E0,1.521885157E0,6.961101669E0
2.380179233E1,-4.230756760E0,-5.966127396E0,1.978070021E0,7.576723558E0
2.381176733E1,-4.596757412E0,-6.070202351E0,2.415514946E0,7.988256865E0
2.382174233E1,-4.607548714E0,-5.679904938E0,2.918514490E0,7.874550913E0
2.383171633E1,-4.466833115E0,-4.691048622E0,3.598500967E0,7.409976009E0
2.384169133E1,-4.259138584E0,-3.346919537E0,4.308155537E0,6.921151349E0
2.385166633E1,-4.068327904E0,-1.936983466E0,4.929874897E0,6.678836978E0
2.386164133E1,-3.939353943E0,-6.019011736E-1,5.307474613E0,6.637023526E0
2.387161633E1,-3.883097410E0,1.901362091E-1,5.624107361E0,6.837044748E0
2.388159033E1,-3.942387104E0,6.248162389E-1,5.723483562E0,6.977899075E0
2.389156533E1,-4.036936760E0,6.955599785E-1,5.508779049E0,6.864933262E0
2.390154033E1,-4.021389008E0,6.481114626E-1,5.086882591E0,6.516747081E0
2.391151533E1,-3.910008430E0,6.217052341E-1,4.582972527E0,6.056262916E0
2.392149033E1,-3.757473469E0,7.209575176E-1,3.970188618E0,5.513690622E0
2.393146433E1,-3.427182436E0,9.234994054E-1,3.396207571E0,4.912500022E0
2.394143933E1,-2.942627907E0,1.037594795E0,2.995910406E0,4.325637655E0
2.395141433E1,-2.530957460E0,9.831138849E-1,2.787861586E0,3.891584613E0
2.396138933E1,-2.261495352E0,7.462357879E-1,2.724373817E0,3.618486116E0
2.397136333E1,-2.093063831E0,4.910773933E-1,2.693812132E0,3.446548565E0
2.398133833E1,-1.991648912E0,3.476144969E-1,2.704238653E0,3.376449011E0
2.399131333E1,-1.918688297E0,5.010551810E-1,2.818822861E0,3.446474053E0
2.400128833E1,-1.859286427E0,7.835696340E-1,2.979455948E0,3.598344777E0
2.401126333E1,-1.849099517E0,1.104220033E0,3.216848373E0,3.871251007E0
2.402123733E1,-1.829096556E0,1.448507905E0,3.602799654E0,4.292311115E0
2.403121233E1,-1.836674213E0,1.923267007E0,4.104328156E0,4.890586647E0
2.404118733E1,-1.771128416E0,2.298192501E0,4.479613781E0,5.337183177E0
2.405116233E1,-1.423499942E0,1.885026932E0,4.337233067E0,4.938751795E0
2.406113633E1,-1.400954962E0,1.963725924E0,3.947328806E0,4.626045721E0
2.407111133E1,-1.164069295E0,2.075865746E0,3.488669395E0,4.223161146E0
2.408108633E1,-9.227996469E-1,2.004163504E0,3.029976845E0,3.748198263E0
2.409106133E1,-6.614772081E-1,1.757648110E0,2.680745125E0,3.273113716E0
2.410103633E1,-3.263218701E-1,1.706698895E0,2.417471886E0,2.977159283E0
2.411101033E1,-1.859035343E-2,1.970490456E0,2.167775393E0,2.929578193E0
2.412098533E1,2.419759929E-1,2.318693638E0,1.993210316E0,3.067210448E0
2.413096033E1,3.630219102E-1,2.521866560E0,1.974947572E0,3.223664648E0
2.414093533E1,5.014170408E-1,2.690281391E0,2.071875572E0,3.432448310E0
2.415090933E1,6.847301722E-1,2.721163750E0,2.195947170E0,3.563112619E0
2.416088433E1,8.463342786E-1,2.673470974E0,2.216890574E0,3.574679367E0
2.417085933E1,9.709954262E-1,2.617902517E0,2.164166451E0,3.532684834E0
2.418083433E1,1.062162161E0,2.545518398E0,2.090083122E0,3.460679100E0
2.419080933E1,1.174535751E0,2.423273087E0,2.014575958E0,3.363079389E0
2.420078333E1,1.316255569E0,2.231623411E0,1.911342859E0,3.219612290E0
