"Time (s)","Peak-Frequency"
5.979956645E2,3.046875000E2
5.980596232E2,2.343750000E1
5.981213562E2,2.343750000E1
5.981870564E2,3.750000000E2
5.982517110E2,1.640625000E2
5.983157172E2,1.640625000E2
5.983797385E2,2.812500000E2
5.984436571E2,6.093750000E2
5.985046854E2,6.093750000E2
5.985713586E2,5.625000000E2
5.986323753E2,3.281250000E2
5.986987569E2,3.281250000E2
5.987624338E2,4.687500000E1
5.988277047E2,9.375000000E1
5.988881015E2,9.375000000E1
5.989547083E2,7.031250000E1
5.990175546E2,7.031250000E1
5.990831425E2,6.562500000E2
5.991447323E2,2.343750000E1
5.992083749E2,2.343750000E1
5.992757607E2,4.687500000E1
5.993379915E2,2.812500000E2
5.994031095E2,2.812500000E2
5.994677519E2,2.343750000E1
5.995278441E2,2.343750000E1
5.995924190E2,2.343750000E1
5.996569652E2,2.343750000E1
5.997214460E2,2.343750000E1
5.997870273E2,7.031250000E1
5.998516012E2,2.109375000E2
5.999157208E2,2.109375000E2
5.999796545E2,5.156250000E2
6.000436988E2,4.921875000E2
6.001048863E2,4.921875000E2
6.001711645E2,2.578125000E2
6.002326036E2,2.578125000E2
6.002996657E2,2.578125000E2
6.003636575E2,4.921875000E2
6.004240732E2,2.578125000E2
6.004882080E2,2.578125000E2
6.005547814E2,2.578125000E2
6.006191043E2,2.578125000E2
6.006837693E2,4.921875000E2
6.007477247E2,7.031250000E1
6.008116364E2,7.031250000E1
6.008714782E2,7.031250000E1
6.009381514E2,1.875000000E2
6.010032469E2,1.875000000E2
6.010656360E2,3.046875000E2
6.011316334E2,5.625000000E2
6.011955481E2,5.625000000E2
6.012596650E2,3.046875000E2
6.013215474E2,3.046875000E2
6.013870602E2,2.812500000E2
6.014516367E2,5.859375000E2
6.015156222E2,5.859375000E2
6.015794070E2,7.031250000E1
6.016432529E2,2.109375000E2
6.017049107E2,2.109375000E2
6.017715160E2,2.578125000E2
6.018354977E2,7.031250000E1
6.018967861E2,7.031250000E1
6.019636794E2,7.031250000E1
6.020250630E2,5.859375000E2
6.020882420E2,5.859375000E2
6.021549057E2,1.335937500E3
6.022159636E2,1.335937500E3
6.022837439E2,3.281250000E2
6.023476675E2,3.750000000E2
6.024116205E2,3.750000000E2
6.024737933E2,7.031250000E1
6.025382295E2,3.750000000E2
6.026032025E2,3.750000000E2
6.026658999E2,1.875000000E2
6.027295102E2,3.281250000E2
6.027954969E2,3.281250000E2
6.028596948E2,3.046875000E2
6.029216102E2,3.046875000E2
6.029871314E2,5.156250000E2
6.030516852E2,2.343750000E2
6.031125222E2,2.343750000E2
6.031792109E2,5.859375000E2
6.032436837E2,6.093750000E2
6.033049511E2,6.093750000E2
6.033712695E2,3.046875000E2
6.034346147E2,2.343750000E2
6.034996795E2,2.343750000E2
6.035636304E2,2.578125000E2
6.036275302E2,4.687500000E2
6.036884833E2,4.687500000E2
6.037549607E2,3.281250000E2
6.038190805E2,3.281250000E2
6.038836672E2,3.281250000E2
6.039468622E2,3.281250000E2
6.040117171E2,3.281250000E2
6.040716494E2,3.281250000E2
6.041383762E2,3.281250000E2
6.042028618E2,3.281250000E2
6.042650152E2,3.750000000E2
6.043316370E2,3.046875000E2
6.043957660E2,3.046875000E2
6.044596124E2,1.875000000E2
6.045217198E2,1.875000000E2
6.045829160E2,4.453125000E2
6.046516840E2,4.453125000E2
6.047156388E2,4.453125000E2
6.047795289E2,2.109375000E2
6.048436550E2,2.109375000E2
6.049050830E2,2.109375000E2
6.049685452E2,7.265625000E2
6.050355113E2,3.046875000E2
6.050996563E2,3.046875000E2
6.051637354E2,2.343750000E2
6.052276432E2,5.390625000E2
6.052884356E2,5.390625000E2
6.053550584E2,2.578125000E2
6.054190631E2,2.578125000E2
6.054836555E2,4.921875000E2
6.055476656E2,2.578125000E2
6.056116432E2,2.578125000E2
6.056717802E2,5.859375000E2
6.057384096E2,2.578125000E2
6.058030845E2,2.578125000E2
6.058676658E2,3.984375000E2
6.059315823E2,2.578125000E2
6.059915589E2,2.578125000E2
6.060596436E2,5.625000000E2
6.061218436E2,5.625000000E2
6.061870255E2,7.031250000E1
6.062516642E2,4.453125000E2
6.063140903E2,4.453125000E2
6.063796196E2,2.343750000E2
6.064433451E2,4.921875000E2
6.065051309E2,4.921875000E2
6.065710788E2,6.328125000E2
6.066355283E2,2.109375000E2
6.066995732E2,2.109375000E2
6.067601755E2,7.031250000E1
6.068276651E2,2.343750000E2
6.068884367E2,2.343750000E2
6.069551244E2,7.031250000E1
6.070192409E2,7.031250000E1
6.070836739E2,7.031250000E2
6.071475874E2,7.031250000E1
6.072116279E2,7.031250000E1
6.072718667E2,4.687500000E1
6.073384976E2,7.031250000E1
6.074029819E2,7.031250000E1
6.074635490E2,2.343750000E2
6.075287910E2,2.343750000E1
6.075955772E2,2.343750000E1
6.076594708E2,2.343750000E1
6.077218908E2,2.343750000E1
6.077868222E2,2.812500000E2
6.078517612E2,7.031250000E1
6.079155813E2,7.031250000E1
6.079791576E2,7.031250000E1
6.080436245E2,2.343750000E1
6.081053325E2,2.343750000E1
6.081710903E2,2.343750000E1
6.082356178E2,2.343750000E1
6.082960560E2,2.343750000E1
6.083636599E2,2.343750000E1
6.084275692E2,9.375000000E1
6.084886309E2,9.375000000E1
6.085552534E2,4.687500000E1
6.086192522E2,4.687500000E1
6.086816937E2,2.343750000E1
6.087477065E2,7.031250000E1
6.088115488E2,7.031250000E1
6.088719170E2,4.687500000E1
6.089385974E2,2.343750000E1
6.090030775E2,2.343750000E1
6.090677941E2,2.343750000E1
6.091316988E2,7.031250000E1
6.091921088E2,7.031250000E1
6.092596005E2,2.343750000E1
6.093219423E2,2.343750000E1
6.093869739E2,2.343750000E1
6.094516586E2,4.687500000E1
6.095156079E2,4.687500000E1
6.095796289E2,2.343750000E1
6.096435569E2,7.734375000E2
6.097053902E2,7.734375000E2
6.097711116E2,4.687500000E1
6.098357407E2,4.687500000E1
6.098996325E2,4.687500000E1
6.099636807E2,2.343750000E1
6.100276170E2,4.687500000E1
6.100887412E2,4.687500000E1
6.101551127E2,2.343750000E1
6.102190820E2,2.343750000E1
6.102836239E2,4.687500000E1
6.103477465E2,4.687500000E1
6.104117027E2,4.687500000E1
6.104739708E2,2.343750000E1
6.105386798E2,2.343750000E1
6.106030357E2,2.343750000E1
6.106646350E2,2.343750000E1
6.107315990E2,4.687500000E1
6.107955659E2,4.687500000E1
6.108553961E2,4.687500000E1
6.109220794E2,4.687500000E1
6.109870727E2,2.343750000E1
6.110516009E2,4.687500000E1
6.111155662E2,4.687500000E1
6.111795837E2,2.343750000E1
6.112435627E2,4.687500000E1
6.113054840E2,4.687500000E1
6.113676047E2,4.687500000E1
6.114326852E2,4.687500000E1
6.114992418E2,4.687500000E1
6.115632208E2,4.687500000E1
6.116249585E2,4.687500000E1
6.116887745E2,4.687500000E1
6.117511626E2,2.343750000E1
6.118194267E2,2.343750000E1
6.118832038E2,1.171875000E2
6.119446887E2,4.687500000E1
6.120116566E2,4.687500000E1
6.120721817E2,4.687500000E1
6.121388030E2,7.031250000E1
6.122029119E2,7.031250000E1
6.122642111E2,4.687500000E1
6.123316539E2,2.343750000E1
6.123958125E2,2.343750000E1
6.124555687E2,4.687500000E1
6.125222914E2,4.687500000E1
6.125876111E2,2.343750000E1
6.126487731E2,2.343750000E1
6.127155345E2,2.343750000E1
6.127764604E2,4.687500000E1
6.128436458E2,2.343750000E1
6.129055569E2,2.343750000E1
6.129716299E2,3.046875000E2
6.130355756E2,2.343750000E1
6.130985311E2,2.343750000E1
6.131631607E2,4.687500000E1
6.132276299E2,4.687500000E1
6.132888610E2,4.687500000E1
6.133549793E2,4.687500000E1
6.134194051E2,4.687500000E1
6.134836260E2,2.343750000E1
6.135476422E2,2.343750000E1
6.136115573E2,2.343750000E1
6.136722149E2,2.343750000E1
6.137388632E2,2.343750000E1
6.138026347E2,2.343750000E1
6.138676673E2,2.343750000E1
6.139316343E2,4.687500000E1
6.139955841E2,4.687500000E1
6.140555530E2,4.687500000E1
6.141222679E2,4.687500000E1
6.141869223E2,2.343750000E1
6.142490256E2,4.687500000E1
6.143155491E2,4.687500000E1
6.143795628E2,2.343750000E1
6.144435299E2,4.687500000E1
6.145056162E2,4.687500000E1
6.145715103E2,2.343750000E1
6.146355628E2,2.343750000E1
6.146965255E2,2.343750000E1
6.147624090E2,4.687500000E1
6.148274900E2,2.343750000E1
6.148890323E2,2.343750000E1
6.149556099E2,2.343750000E1
6.150194143E2,2.343750000E1
6.150836047E2,2.343750000E1
6.151475113E2,2.343750000E1
6.152114383E2,2.343750000E1
6.152723190E2,4.687500000E1
6.153389265E2,4.687500000E1
6.154029665E2,4.687500000E1
6.154675851E2,2.343750000E1
6.155314585E2,2.343750000E1
6.155943262E2,2.343750000E1
6.156557553E2,4.687500000E1
6.157223301E2,4.687500000E1
6.157852604E2,2.343750000E1
6.158516035E2,4.687500000E1
6.159114285E2,4.687500000E1
6.159796056E2,2.343750000E1
6.160435847E2,2.343750000E1
6.161058098E2,2.343750000E1
6.161716469E2,2.343750000E1
6.162356510E2,5.390625000E2
6.162995322E2,5.390625000E2
6.163635982E2,2.343750000E1
6.164276202E2,2.343750000E1
6.164890679E2,2.343750000E1
6.165533234E2,2.343750000E1
6.166195018E2,2.343750000E1
6.166836950E2,2.343750000E1
6.167476162E2,4.687500000E1
6.168115027E2,4.687500000E1
6.168724667E2,2.343750000E1
6.169390580E2,2.343750000E1
6.170031282E2,2.343750000E1
6.170676094E2,4.687500000E1
6.171310752E2,2.343750000E1
6.171955517E2,2.343750000E1
6.172557546E2,3.281250000E2
6.173224270E2,3.281250000E2
6.173870357E2,4.687500000E1
6.174509942E2,2.343750000E1
6.175155401E2,2.343750000E1
6.175795636E2,2.343750000E1
6.176391356E2,2.343750000E1
6.177057659E2,2.343750000E1
6.177686032E2,2.343750000E1
6.178355801E2,4.687500000E1
6.178995656E2,4.687500000E1
6.179629975E2,3.281250000E2
6.180266194E2,3.281250000E2
6.180891535E2,3.281250000E2
6.181549049E2,4.687500000E1
6.182188308E2,4.687500000E1
6.182808048E2,4.687500000E1
6.183475648E2,4.687500000E1
6.184115227E2,4.687500000E1
6.184737972E2,4.687500000E1
6.185390144E2,4.687500000E1
6.186030559E2,4.687500000E1
6.186647442E2,4.687500000E1
6.187314633E2,2.812500000E2
6.187956131E2,2.812500000E2
6.188559386E2,2.343750000E1
6.189225392E2,2.343750000E1
6.189869993E2,2.343750000E1
6.190517135E2,2.578125000E2
6.191155677E2,2.578125000E2
6.191795820E2,2.343750000E1
6.192434960E2,4.687500000E1
6.193058849E2,4.687500000E1
6.193700077E2,4.687500000E1
6.194355345E2,2.343750000E1
6.194994606E2,2.343750000E1
6.195635890E2,2.343750000E1
6.196275357E2,7.031250000E1
6.196893550E2,7.031250000E1
6.197514642E2,4.687500000E1
6.198183252E2,4.687500000E1
6.198835511E2,4.687500000E1
6.199472260E2,2.343750000E1
6.200114882E2,2.343750000E1
6.200726089E2,4.687500000E1
6.201389834E2,2.343750000E1
6.202032478E2,2.343750000E1
6.202676665E2,9.843750000E2
6.203288982E2,4.687500000E1
6.203955389E2,4.687500000E1
6.204559489E2,2.343750000E1
6.205226743E2,2.343750000E1
6.205870305E2,4.687500000E1
6.206515942E2,4.687500000E1
6.207155161E2,4.687500000E1
6.207795444E2,4.687500000E1
6.208394151E2,2.343750000E1
6.209060603E2,2.343750000E1
6.209715432E2,4.687500000E1
6.210355976E2,4.687500000E1
6.210956006E2,4.687500000E1
6.211636895E2,2.343750000E1
6.212254216E2,2.343750000E1
6.212893813E2,2.343750000E1
6.213549743E2,4.687500000E1
6.214194480E2,4.687500000E1
6.214835106E2,4.687500000E1
6.215472477E2,2.343750000E1
6.216115328E2,2.343750000E1
6.216726797E2,4.687500000E1
6.217390230E2,2.343750000E1
6.218033154E2,2.343750000E1
6.218676298E2,4.687500000E1
6.219283060E2,2.343750000E1
6.219955226E2,2.343750000E1
6.220560730E2,4.687500000E1
6.221227598E2,4.687500000E1
6.221870621E2,2.343750000E1
6.222475590E2,4.687500000E1
6.223152491E2,4.687500000E1
6.223795231E2,2.343750000E1
6.224394130E2,4.687500000E1
6.225061319E2,4.687500000E1
6.225710876E2,2.343750000E1
6.226356176E2,2.343750000E1
6.226967400E2,2.343750000E1
6.227634976E2,7.031250000E1
6.228275490E2,2.343750000E1
6.228896640E2,2.343750000E1
6.229555300E2,2.343750000E1
6.230195395E2,2.343750000E1
6.230835255E2,2.343750000E1
6.231458316E2,2.343750000E1
6.232102635E2,2.343750000E1
6.232728613E2,4.687500000E1
6.233390137E2,2.343750000E1
6.234033939E2,2.343750000E1
6.234676026E2,4.687500000E1
6.235293326E2,4.687500000E1
6.235950587E2,4.687500000E1
6.236562224E2,3.046875000E2
6.237228969E2,3.046875000E2
6.237869970E2,2.343750000E1
6.238485291E2,2.343750000E1
6.239144952E2,2.343750000E1
6.239795168E2,3.281250000E2
6.240396987E2,4.687500000E1
6.241062194E2,4.687500000E1
6.241710070E2,2.109375000E2
6.242312408E2,7.500000000E2
6.242995494E2,7.500000000E2
6.243635939E2,2.343750000E1
6.244274584E2,4.687500000E1
6.244895189E2,4.687500000E1
6.245549912E2,2.343750000E1
6.246195276E2,2.343750000E1
6.246815812E2,2.343750000E1
6.247434860E2,2.343750000E1
6.248115338E2,2.343750000E1
6.248729884E2,2.343750000E1
6.249389927E2,5.859375000E2
6.250034128E2,5.859375000E2
6.250659160E2,4.687500000E1
6.251313969E2,2.343750000E1
6.251955438E2,2.343750000E1
6.252563300E2,7.031250000E1
6.253229890E2,7.031250000E1
6.253870260E2,4.218750000E2
6.254515544E2,3.750000000E2
6.255151769E2,3.750000000E2
6.255794120E2,4.687500000E1
6.256397340E2,2.343750000E1
6.257063332E2,2.343750000E1
6.257710192E2,1.007812500E3
6.258349857E2,9.609375000E2
6.258995340E2,9.609375000E2
6.259634804E2,6.328125000E2
6.260230398E2,5.859375000E2
6.260895976E2,5.859375000E2
6.261546065E2,5.859375000E2
6.262185324E2,5.859375000E2
6.262800124E2,6.328125000E2
6.263457315E2,6.562500000E2
6.264115447E2,6.562500000E2
6.264730778E2,6.328125000E2
6.265389938E2,6.328125000E2
6.266034740E2,6.328125000E2
6.266654415E2,5.859375000E2
6.267295920E2,3.750000000E2
6.267916378E2,3.750000000E2
6.268564270E2,6.093750000E2
6.269229172E2,6.093750000E2
6.269831582E2,5.859375000E2
6.270493877E2,5.156250000E2
6.271149928E2,5.156250000E2
6.271769780E2,3.515625000E2
6.272398124E2,7.500000000E2
6.273064723E2,7.500000000E2
6.273715469E2,7.500000000E2
6.274348955E2,4.687500000E1
6.274995499E2,4.687500000E1
6.275635648E2,3.515625000E2
6.276232315E2,2.109375000E2
6.276897911E2,2.109375000E2
6.277525498E2,6.328125000E2
6.278195016E2,6.328125000E2
6.278835251E2,7.734375000E2
6.279476277E2,6.796875000E2
6.280115452E2,6.796875000E2
6.280731136E2,6.328125000E2
6.281389293E2,2.343750000E1
6.282035472E2,2.343750000E1
6.282656602E2,2.343750000E1
6.283279689E2,4.687500000E2
6.283957066E2,4.687500000E2
6.284565129E2,5.625000000E2
6.285232337E2,5.625000000E2
6.285875972E2,5.859375000E2
6.286514218E2,7.968750000E2
6.287146104E2,7.968750000E2
6.287788167E2,6.328125000E2
6.288398141E2,6.328125000E2
6.289064664E2,6.328125000E2
6.289710860E2,6.562500000E2
6.290356145E2,2.343750000E1
6.290995655E2,2.343750000E1
6.291629271E2,8.906250000E2
6.292232026E2,7.500000000E2
6.292898402E2,7.500000000E2
6.293549125E2,6.093750000E2
6.294158112E2,6.093750000E2
6.294835400E2,2.343750000E1
6.295462250E2,4.921875000E2
6.296114847E2,4.921875000E2
6.296731530E2,2.343750000E1
6.297389712E2,9.140625000E2
6.298035222E2,9.140625000E2
6.298674846E2,5.859375000E2
6.299292998E2,6.093750000E2
6.299954438E2,6.093750000E2
6.300565403E2,1.101562500E3
6.301224709E2,1.101562500E3
6.301873145E2,2.812500000E2
6.302515545E2,2.343750000E2
6.303155434E2,2.343750000E2
6.303794649E2,7.500000000E2
6.304399332E2,6.093750000E2
6.305066768E2,6.093750000E2
6.305709566E2,1.125000000E3
6.306355165E2,1.101562500E3
6.306981308E2,1.101562500E3
6.307635500E2,5.859375000E2
6.308232926E2,7.031250000E1
6.308899215E2,7.031250000E1
6.309539588E2,5.859375000E2
6.310190530E2,5.859375000E2
6.310834545E2,5.859375000E2
6.311474210E2,7.031250000E1
6.312114900E2,7.031250000E1
6.312733240E2,7.031250000E1
6.313389391E2,7.031250000E1
6.314034552E2,7.031250000E1
6.314676124E2,6.562500000E2
6.315314655E2,7.031250000E2
6.315955415E2,7.031250000E2
6.316567023E2,2.343750000E1
6.317228758E2,2.343750000E1
6.317843226E2,6.093750000E2
6.318514687E2,6.093750000E2
6.319151479E2,6.093750000E2
6.319794876E2,7.500000000E2
6.320400872E2,6.093750000E2
6.321067050E2,6.093750000E2
6.321708187E2,5.859375000E2
6.322354635E2,7.500000000E2
6.322993845E2,7.500000000E2
6.323592097E2,7.500000000E2
6.324234144E2,7.734375000E2
6.324900726E2,7.734375000E2
6.325550291E2,7.734375000E2
6.326190401E2,7.734375000E2
6.326835062E2,7.734375000E2
6.327474395E2,7.734375000E2
6.328114116E2,7.734375000E2
6.328734255E2,7.734375000E2
6.329388791E2,7.500000000E2
6.330035163E2,7.500000000E2
6.330675765E2,7.500000000E2
6.331315565E2,7.500000000E2
6.331953808E2,7.500000000E2
6.332567913E2,7.734375000E2
6.333228909E2,7.734375000E2
6.333873002E2,9.375000000E1
6.334515090E2,7.031250000E1
6.335152392E2,7.031250000E1
6.335794580E2,7.031250000E1
6.336401601E2,1.101562500E3
6.337067927E2,1.101562500E3
6.337709397E2,5.390625000E2
6.338354639E2,5.390625000E2
6.338956497E2,5.390625000E2
6.339633689E2,4.687500000E1
6.340235098E2,5.625000000E2
6.340901750E2,5.625000000E2
6.341548905E2,5.859375000E2
6.342156673E2,5.859375000E2
6.342834926E2,3.046875000E2
6.343475792E2,3.046875000E2
6.344115078E2,3.046875000E2
6.344735726E2,6.562500000E2
6.345389055E2,3.281250000E2
6.346034237E2,3.281250000E2
6.346674116E2,5.859375000E2
6.347313962E2,5.859375000E2
6.347955174E2,5.859375000E2
6.348568894E2,9.375000000E1
6.349233772E2,9.375000000E1
6.349873825E2,8.437500000E2
6.350489635E2,8.437500000E2
6.351154839E2,8.437500000E2
6.351768812E2,2.109375000E2
6.352402520E2,8.437500000E2
6.353069045E2,8.437500000E2
6.353704136E2,8.437500000E2
6.354326385E2,2.578125000E2
6.354995225E2,2.578125000E2
6.355635072E2,4.921875000E2
6.356236433E2,1.171875000E2
6.356903249E2,1.171875000E2
6.357552580E2,3.281250000E2
6.358194762E2,3.281250000E2
6.358835089E2,5.625000000E2
6.359474800E2,4.687500000E1
6.360113754E2,4.687500000E1
6.360736913E2,4.687500000E1
6.361390138E2,5.390625000E2
6.362034763E2,5.390625000E2
6.362653140E2,5.625000000E2
6.363308933E2,4.687500000E1
6.363954727E2,4.687500000E1
6.364569100E2,4.687500000E1
6.365228740E2,4.687500000E1
6.365874485E2,3.515625000E2
6.366513928E2,3.046875000E2
6.367154146E2,3.046875000E2
6.367793481E2,5.859375000E2
6.368403552E2,2.343750000E1
6.369053202E2,2.343750000E1
6.369713932E2,3.046875000E2
6.370354807E2,3.281250000E2
6.370995175E2,3.281250000E2
6.371630803E2,5.859375000E2
6.372237541E2,6.562500000E2
6.372903913E2,6.562500000E2
6.373550674E2,6.328125000E2
6.374157656E2,6.328125000E2
6.374823482E2,5.859375000E2
6.375471186E2,7.031250000E1
6.376070302E2,7.031250000E1
6.376736608E2,6.796875000E2
6.377388661E2,6.328125000E2
6.378029940E2,6.328125000E2
6.378666180E2,6.093750000E2
6.379314002E2,3.515625000E2
6.379924726E2,3.515625000E2
6.380570307E2,2.343750000E1
6.381228889E2,2.343750000E1
6.381832784E2,6.093750000E2
6.382485882E2,4.687500000E1
6.383153995E2,4.687500000E1
6.383793945E2,7.500000000E2
6.384403682E2,4.687500000E1
6.385068389E2,4.687500000E1
6.385715879E2,2.343750000E1
6.386336002E2,4.687500000E1
6.386989770E2,4.687500000E1
6.387615200E2,1.101562500E3
6.388236970E2,3.515625000E2
6.388904313E2,3.515625000E2
6.389553011E2,3.281250000E2
6.390195502E2,3.281250000E2
6.390835956E2,1.148437500E3
6.391470038E2,6.093750000E2
6.392073650E2,6.093750000E2
6.392739260E2,3.281250000E2
6.393396726E2,2.343750000E1
6.394027487E2,2.343750000E1
6.394641592E2,3.750000000E2
6.395295759E2,7.500000000E2
6.395954367E2,7.500000000E2
6.396571012E2,3.984375000E2
6.397227807E2,3.984375000E2
6.397875025E2,7.734375000E2
6.398513588E2,6.796875000E2
6.399154935E2,6.796875000E2
6.399794096E2,7.734375000E2
6.400404827E2,6.093750000E2
6.401073392E2,6.093750000E2
6.401716662E2,7.968750000E2
6.402317714E2,7.968750000E2
6.402991040E2,7.968750000E2
6.403634192E2,3.281250000E2
6.404238286E2,3.281250000E2
6.404904693E2,3.281250000E2
6.405547943E2,2.812500000E2
6.406194666E2,2.812500000E2
6.406793435E2,7.265625000E2
6.407453300E2,5.859375000E2
6.408072213E2,5.859375000E2
6.408738855E2,3.281250000E2
6.409350397E2,3.281250000E2
6.410033690E2,3.281250000E2
6.410672227E2,5.625000000E2
6.411314137E2,2.343750000E1
6.411951136E2,2.343750000E1
6.412571902E2,5.859375000E2
6.413228518E2,5.859375000E2
6.413850336E2,1.171875000E3
6.414505481E2,1.171875000E3
6.415155222E2,1.171875000E3
6.415791643E2,6.328125000E2
6.416406612E2,5.390625000E2
6.417073059E2,5.390625000E2
6.417713495E2,5.859375000E2
6.418349528E2,9.375000000E1
6.418994135E2,9.375000000E1
6.419634124E2,2.343750000E1
6.420250788E2,5.390625000E2
6.420906607E2,5.390625000E2
6.421554146E2,2.343750000E1
6.422194677E2,2.343750000E1
6.422834911E2,2.343750000E1
6.423474479E2,9.375000000E2
6.424110625E2,9.375000000E2
6.424739972E2,7.500000000E2
6.425378942E2,6.093750000E2
6.426034340E2,6.093750000E2
6.426633825E2,2.343750000E1
6.427313360E2,2.343750000E1
6.427954100E2,2.343750000E1
6.428573627E2,5.859375000E2
6.429227892E2,5.859375000E2
6.429863160E2,7.500000000E2
6.430514175E2,2.109375000E2
6.431154563E2,2.109375000E2
6.431794533E2,7.968750000E2
6.432406861E2,7.500000000E2
6.433074219E2,7.500000000E2
6.433702893E2,2.343750000E2
6.434354606E2,8.671875000E2
6.434994999E2,8.671875000E2
6.435634399E2,7.500000000E2
6.436240993E2,7.500000000E2
6.436908488E2,7.500000000E2
6.437517700E2,7.500000000E2
6.438193142E2,7.500000000E2
6.438834123E2,7.265625000E2
6.439472693E2,2.343750000E1
6.440074382E2,2.343750000E1
6.440741072E2,2.343750000E2
6.441386027E2,7.500000000E2
6.442034532E2,7.500000000E2
6.442674825E2,2.109375000E2
6.443273959E2,1.875000000E2
6.443954019E2,1.875000000E2
6.444574248E2,7.734375000E2
6.445227677E2,7.734375000E2
6.445868320E2,7.500000000E2
6.446512539E2,5.859375000E2
6.447111917E2,5.859375000E2
6.447753668E2,1.875000000E2
6.448408138E2,3.750000000E2
6.449047972E2,3.750000000E2
6.449708925E2,1.875000000E2
